,words,tag
17396,여행,NNG
17397,코스,NNG
17398,는,JX
17399,한옥,NNG
17400,마을,NNG
17401,에서부터,JKB
17402,시작,NNG
17403,을,JKO
17404,2,SN
17405,박,NNBC
17406,3,SN
17407,일,NNBC
17408,전주,NNG
17409,여행,NNG
17410,부모,NNG
17411,님,XSN
17412,과,JC
17413,전주,NNG
17414,여행,NNG
17415,가,VV
17416,려고,EC
17417,하,VV
17418,는데,EC
17419,정보,NNG
17420,가,JKS
17421,하나,NR
17422,도,JX
17423,없,VA
17424,어서요,EC
17425,숙소,NNG
17426,는,JX
17427,어디,NP
17428,가,JKS
17429,좋,VA
17430,은지,EC
17431,관광지,NNG
17432,는,JX
17433,어디,NP
17434,가,JKS
17435,있,VA
17436,는지,EC
17437,추천,NNG
17438,부탁,NNG
17439,드려요,VV+EC
17440,전주,NNG
17441,여행,NNG
17442,전주,NNG
17443,맛집,NNG
17444,국내,NNG
17445,여행,NNG
17446,전,NNG
17447,주달,NNG
17448,봉,NNG
17449,이,JKS
17450,달,NNG
17451,봉,NNG
17452,티비,NNG
17453,전주,NNG
17454,여행,NNG
17455,코스,NNG
17456,전주,NNG
17457,가,JKS
17458,볼,VV+ETM
17459,만,NNB
17460,한,XSA+ETM
17461,곳,NNG
17462,여수,NNG
17463,여행,NNG
17464,전주,NNG
17465,여행,NNG
17466,코스,NNG
17467,!,SF
17468,!!,SY
17469,이미,MAG
17470,전주,NNG
17471,여행,NNG
17472,을,JKO
17473,마치,VV
17474,고,EC
17475,복귀,NNG
17476,하,XSV
17477,셨,EP+EP
17478,을,ETM
17479,것,NNB
17480,같,VA
17481,네요,EF
17482,저희,NP
17483,도,JX
17484,지난주,NNG
17485,에,JKB
17486,당일,NNG
17487,코스,NNG
17488,로,JKB
17489,전주,NNG
17490,에,JKB
17491,다녀왔,VV+EP
17492,는데요,EF
17493,주말,NNG
17494,이,VCP
17495,라서,EC
17496,그런지,VA+EC
17497,차,NNG
17498,들,XSN
17499,도,JX
17500,많,VA
17501,고,EC
17502,관광지,NNG
17503,에,JKB
17504,는,JX
17505,사람,NNG
17506,들,XSN
17507,도,JX
17508,많,VA
17509,아서,EC
17510,생각,NNG
17511,처럼,JKB
17512,많이,MAG
17513,둘러보,VV
17514,지,EC
17515,못해서,VX+EC
17516,아쉽,VA
17517,더라고요,EC
17518,최소한,NNG
17519,1,SN
17520,박,NNBC
17521,2,SN
17522,일,NNBC
17523,전주,NNG
17524,당일치기,NNG
17525,여행,NNG
17526,을,JKO
17527,가,VV
17528,려고,EC
17529,하,VV
17530,는데,EC
17531,질문,NNG
17532,이,JKS
17533,있,VA
17534,습니다,EF
17535,전주,NNG
17536,여행,NNG
17537,전주,NNG
17538,맛집,NNG
17539,국내,NNG
17540,여행,NNG
17541,전,NNG
17542,주달,NNG
17543,봉,NNG
17544,이,JKS
17545,달,NNG
17546,봉,NNG
17547,티비,NNG
17548,전주,NNG
17549,여행,NNG
17550,코스,NNG
17551,전주,NNG
17552,가,JKS
17553,볼,VV+ETM
17554,만,NNB
17555,한,XSA+ETM
17556,곳,NNG
17557,여수,NNG
17558,여행,NNG
17559,여수,NNG
17560,가,JKS
17561,볼,VV+ETM
17562,만,NNB
17563,한,XSA+ETM
17564,곳,NNB
17565,제주,NNP
17566,도,JX
17567,여행,NNG
17568,제주도,NNP
17569,가,JKS
17570,볼,VV+ETM
17571,만,NNB
17572,한,XSA+ETM
17573,곳,NNG
17574,여행,NNG
17575,전문,NNG
17576,인,VCP+ETM
17577,플,NNG
17578,루,JKB
17579,언서,NNG
17580,전,NNG
17581,주달,NNG
17582,봉이,NNG
17583,입니다,VCP+EF
17584,기지,NNG
17585,제,XSN
17586,산책,NNG
17587,저녁,NNG
17588,에,JKB
17589,도,JX
17590,많이,MAG
17591,들,XSN
17592,하,VV
17593,셔서,EP+EC
17594,전주,NNP
17595,1,SN
17596,박,NNBC
17597,2,SN
17598,일,NNBC
17599,여행,NNG
17600,가,VV
17601,는데,EC
17602,코스,NNG
17603,추천,NNG
17604,부탁,NNG
17605,드려요,VV+EC
17606,~^^,SY
17607,남자,NNG
17608,친구,NNG
17609,와,JC
17610,생일,NNG
17611,여행,NNG
17612,으로,JKB
17613,전주,NNG
17614,여행,NNG
17615,을,JKO
17616,가,VV
17617,는데,EC
17618,전주,NNG
17619,는,JX
17620,처음,NNG
17621,이,VCP
17622,라,EC
17623,좋,VA
17624,은,ETM
17625,코스,NNG
17626,있,VV
17627,으면,EC
17628,추천,NNG
17629,좀,MAG
17630,부탁드립니다,VV+EC
17631,숙소,NNG
17632,는,JX
17633,전주,NNP
17634,한옥마을,NNP
17635,도보,NNP
17636,10,SN
17637,거리,NNG
17638,에,JKB
17639,잡,VV
17640,았,EP
17641,고,EC
17642,자차,NNG
17643,있,VV
17644,어서,EC
17645,이동은,NNP
17646,문제,NNG
17647,없,VA
17648,습니다,EF
17649,맛집,NNG
17650,도,JX
17651,추천,NNG
17652,부탁,NNG
17653,드려요,VV+EC
17654,안녕,NNG
17655,하,XSV
17656,세요,EP+EF
17657,AI,SL
17658,전주,NNP
17659,한옥,NNG
17660,마을,NNG
17661,에,JKB
17662,남자,NNG
17663,혼자,NNG
17664,여행,NNG
17665,을,JKO
17666,갈,VV+ETM
17667,예정,NNG
17668,입니다,VCP+EF
17669,.,SF
17670,욕조,NNG
17671,는,JX
17672,저,NP
17673,도,JX
17674,굉장히,MAG
17675,무리,NNG
17676,한,XSA+ETM
17677,질문,NNG
17678,인,VCP+ETM
17679,것,NNB
17680,같,VA
17681,지만,EC
17682,혹시나,MAG
17683,해서,VV+EC
17684,전주,NNG
17685,여행,NNG
17686,전주,NNG
17687,맛집,NNG
17688,국내,NNG
17689,여행,NNG
17690,전,NNG
17691,주달,NNG
17692,봉,NNG
17693,이,JKS
17694,달,NNG
17695,봉,NNG
17696,티비,NNG
17697,전주,NNG
17698,여행,NNG
17699,코스,NNG
17700,전주,NNG
17701,가,JKS
17702,볼,VV+ETM
17703,만,NNB
17704,한,XSA+ETM
17705,곳,NNG
17706,여수,NNG
17707,여행,NNG
17708,여수,NNG
17709,가,JKS
17710,볼,VV+ETM
17711,만,NNB
17712,한,XSA+ETM
17713,곳,NNB
17714,제주,NNP
17715,도,JX
17716,여행,NNG
17717,제주도,NNP
17718,가,JKS
17719,볼,VV+ETM
17720,만,NNB
17721,한,XSA+ETM
17722,곳,NNG
17723,여행,NNG
17724,전문,NNG
17725,인,VCP+ETM
17726,플,NNG
17727,루,JKB
17728,언서,NNG
17729,전주,NNG
17730,여행,NNG
17731,가,VV
17732,는데,EC
17733,렌트,NNG
17734,를,JKO
17735,하,VV
17736,는,ETM
17737,게,NNB+JKS
17738,좋,VA
17739,을까,EC
17740,전주,NNG
17741,여행,NNG
17742,가,VV
17743,는데,EC
17744,렌트,NNG
17745,를,JKO
17746,하,VV
17747,는,ETM
17748,게,NNB+JKS
17749,좋,VA
17750,을까요,EC
17751,안녕,NNG
17752,하,XSV
17753,세요,EP+EF
17754,천만,NR
17755,반,NNG
17756,려인,NNG
17757,과,JKB
17758,함께,MAG
17759,하,VV
17760,는,ETM
17761,애견,NNG
17762,동반,NNG
17763,여행,NNG
17764,플랫,NNG
17765,폼,NNG
17766,하트,NNG
17767,독,NNG
17768,입니다,VCP+EF
17769,전주,NNG
17770,는,JX
17771,작,VA
17772,은,ETM
17773,도시,NNG
17774,라서,VCP+EC
17775,택시,NNG
17776,로,JKB
17777,이동,NNG
17778,을,JKO
17779,해도,VV+EC
17780,크,VA
17781,게,EC
17782,불편,NNG
17783,함,XSA+ETN
17784,이,JKS
17785,없,VA
17786,습니다,EF
17787,답변,NNG
17788,이,JKS
17789,도움,NNG
17790,이,JKS
17791,되,VV
17792,셨,EP+EP
17793,다면,EC
17794,채택,NNG
17795,도,JX
17796,부탁드립니다,VV+EC
17797,전주,NNG
17798,여행,NNG
17799,코스,NNG
17800,질문,NNG
17801,드려요,VV+EC
17802,이상,NNG
17803,은,JX
17804,제,NP
17805,가,JKS
17806,전주,NNG
17807,여행,NNG
17808,문의,NNG
17809,하,XSV
17810,는,ETM
17811,분,NNB
17812,들,XSN
17813,께,JKB
17814,통상,NNG
17815,안내,NNG
17816,해,XSV+EC
17817,드리,VX
17818,는,ETM
17819,정보,NNG
17820,입니다,VCP+EF
17821,질문,NNG
17822,하,XSV
17823,신,EP+ETM
17824,분,NNB
17825,께,JKB
17826,간단히,MAG
17827,요약,NNG
17828,해,XSV+EC
17829,드리,VX
17830,면,EC
17831,먼저,MAG
17832,위,NNG
17833,사이트,NNG
17834,들어가,VV
17835,셔서,EP+EC
17836,방,NNG
17837,예약,NNG
17838,하,XSV
17839,시,EP
17840,고,EC
17841,오전,NNG
17842,에,JKB
17843,전주,NNG
17844,여행,NNG
17845,및,MAJ
17846,코스,NNG
17847,질문,NNG
17848,내공,NNG
17849,있,VA
17850,어요,EF
17851,~,SY
17852,100,SN
17853,부산,NNP
17854,에서,JKB
17855,전주,NNG
17856,여행,NNG
17857,을,JKO
17858,가,VV
17859,려고,EC
17860,합니다,VX+EF
17861,자차,NNG
17862,여행,NNG
17863,이,JKC
17864,아닌,VCN+ETM
17865,버스,NNG
17866,위주,NNG
17867,로,JKB
17868,가,VV
17869,려고,EC
17870,합니다,VX+EF
17871,그리고,MAJ
17872,전주,NNG
17873,만,JX
17874,가,VV
17875,는,ETM
17876,것,NNB
17877,이,JKC
17878,아니,VCN
17879,라,EC
17880,전주,NNG
17881,갔,VV+EP
17882,다가,EC
17883,전주,NNP
17884,에서,JKB
17885,가깝,VA
17886,거나,EC
17887,버스,NNG
17888,로,JKB
17889,1,SN
17890,2,SN
17891,시간,NNBC
17892,정도,NNG
17893,갈,VV+ETM
17894,수,NNB
17895,있,VV
17896,는,ETM
17897,다른,MM
17898,지역,NNG
17899,도,JX
17900,여행,NNG
17901,가,VV
17902,고,EC
17903,싶,VX
17904,은데,EC
17905,여행,NNG
17906,많이,MAG
17907,다니,VV
17908,시,EP
17909,는,ETM
17910,분,NNB
17911,들,XSN
17912,전주,NNG
17913,여행,NNG
17914,코스,NNG
17915,추천,NNG
17916,좀,MAG
17917,요,JX
17918,전주,NNP
17919,여행,NNG
17920,코스,NNG
17921,추천,NNG
17922,하,XSV
17923,세염,NNG
17924,전주,NNG
17925,동물원,NNP
17926,걍기전,UNKNOWN
17927,전주,NNP
17928,한옥마을,NNP
17929,덕진,NNP
17930,연못,NNG
17931,으로,JKB
17932,가보세요,NNG
17933,전주,NNG
17934,여행,NNG
17935,코스,NNG
17936,좀,MAG
17937,알려,VV+EC
17938,주,VX
17939,세요,EP+EF
17940,안녕,IC
17941,하,VV
17942,세요,EP+EF
17943,전,NP+JX
17944,주로,MAG
17945,당일치기,NNG
17946,여행,NNG
17947,할,XSV+ETM
17948,껀,NNB+JX
17949,데,NNB
17950,코스,NNG
17951,좀,MAG
17952,짜,VV+EC
17953,주,VX
17954,세요,EP+EF
17955,전주,NNP
17956,동물원,NNG
17957,전주,NNP
17958,한옥마을,NNP
17959,전주,NNP
17960,수목원,NNG
17961,팔복,NNG
17962,예술,NNG
17963,공장,NNG
17964,전주,NNG
17965,드림,VV+ETM
17966,랜드,NNG
17967,당일치기,NNG
17968,로,JKB
17969,갈,VV+ETM
17970,껀,NNB+JX
17971,데,NNB
17972,코스,NNG
17973,좀,MAG
17974,알려,VV+EC
17975,주,VX
17976,세요,EP+EF
17977,자가용,NNG
17978,으로,JKB
17979,이동,NNG
17980,하,XSV
17981,신다면,EP+EC
17982,아래,NNG
17983,와,JKB
17984,같,VA
17985,은,ETM
17986,코스,NNG
17987,가,JKS
17988,시간,NNG
17989,을,JKO
17990,아낄,VV+ETM
17991,수,NNB
17992,1,SN
17993,박,NNBC
17994,2,SN
17995,일,NNBC
17996,전주,NNG
17997,여행,NNG
17998,코스,NNG
17999,질문,NNG
18000,하,XSV
18001,신,EP+ETM
18002,전주,NNG
18003,여행,NNG
18004,코스,NNG
18005,관련,NNG
18006,답변,NNG
18007,드리,VV
18008,겠,EP
18009,습니다,EF
18010,가족,NNG
18011,분,NNB
18012,들,XSN
18013,과,JKB
18014,함께,MAG
18015,하,VV
18016,는,ETM
18017,전주,NNG
18018,여행,NNG
18019,을,JKO
18020,계획,NNG
18021,중,NNB
18022,이,VCP
18023,시,EP
18024,군요,EF
18025,전주,NNG
18026,의,JKG
18027,추천,NNG
18028,명소,NNG
18029,와,JC
18030,맛집,NNG
18031,들,XSN
18032,을,JKO
18033,포함,NNG
18034,해서,XSV+EC
18035,여다,VV+EC
18036,에서,JKB
18037,맞춤,NNG
18038,형,XSN
18039,1,SN
18040,박,NNBC
18041,2,SN
18042,일,NNBC
18043,전주,NNG
18044,여행,NNG
18045,코스,NNG
18046,를,JKO
18047,준비,NNG
18048,했,XSV+EP
18049,어요,EF
18050,아래,NNG
18051,첨부,NNG
18052,된,XSV+ETM
18053,일정,NNG
18054,을,JKO
18055,당일치기,NNG
18056,전주,NNG
18057,여행,NNG
18058,코스,NNG
18059,처음,NNG
18060,으로,JKB
18061,전주,NNG
18062,여행,NNG
18063,을,JKO
18064,가,VV
18065,는,ETM
18066,거,NNB
18067,라서,VCP+EC
18068,아,VV
18069,는,ETM
18070,것,NNB
18071,이,JKS
18072,많이,MAG
18073,없,VA
18074,어요,EF
18075,일단,MAG
18076,전주,NNP
18077,한옥,NNG
18078,마을,NNG
18079,에서,JKB
18080,한복,NNG
18081,을,JKO
18082,빌려서,VV+EC
18083,한옥마을,NNP
18084,전동성당,NNP
18085,이랑,JC
18086,경기전,NNG
18087,그리고,MAJ
18088,자만,NNG
18089,벽화,NNG
18090,마을,NNG
18091,까지,JX
18092,가,VV
18093,기,ETN
18094,로,JKB
18095,정했,VV+EP
18096,는데,EC
18097,또,MAG
18098,다른,MM
18099,놀,VV
18100,러,EC
18101,갈,VX+ETM
18102,곳,NNG
18103,을,JKO
18104,찾,VV
18105,진,EC+JX
18106,못했,VX+EP
18107,어요,EF
18108,전주,NNG
18109,에,JKB
18110,한옥마을,NNP
18111,과,JC
18112,초등,NNG
18113,아이,NNG
18114,랑,JKB
18115,전주,NNG
18116,여행,NNG
18117,코스,NNG
18118,",",SC
18119,맛집,NNG
18120,추천,NNG
18121,부탁,NNG
18122,합니다,XSV+EF
18123,아이,NNG
18124,와,JC
18125,전주,NNG
18126,여행,NNG
18127,을,JKO
18128,계획,NNG
18129,하,XSV
18130,고,EC
18131,계시,VX
18132,군요,EF
18133,전,MM
18134,주,NNG
18135,에서,JKB
18136,아이,NNG
18137,와,JKB
18138,함께,MAG
18139,가,VV
18140,볼,EC+VX+ETM
18141,만,NNB
18142,한,XSA+ETM
18143,곳,NNG
18144,몇,MM
18145,군데,NNBC
18146,를,JKO
18147,추천,NNG
18148,드려,VV+EC
18149,보,VX
18150,도록,EC
18151,하,VX
18152,겠,EP
18153,습니다,EF
18154,1,SN
18155,전주,NNP
18156,한옥마을,NNP
18157,이미,MAG
18158,계획,NNG
18159,에,JKB
18160,넣,VV
18161,어,EC
18162,두,VX
18163,신,EP+ETM
18164,장소,NNG
18165,인,VCP+ETM
18166,전주,NNP
18167,한옥마을,NNP
18168,이,VCP
18169,예요,EC
18170,한복,NNG
18171,도,JX
18172,입,VV
18173,고,EC
18174,한옥마을,NNP
18175,을,JKO
18176,거닐,VV
18177,며,EC
18178,사진,NNG
18179,도,JX
18180,(,SSO
18181,급,NNG
18182,합니다,XSV+EF
18183,ㅠㅠ,UNKNOWN
18184,),SSC
18185,전주,NNG
18186,여행,NNG
18187,코스,NNG
18188,전주,NNG
18189,여행,NNG
18190,코스,NNG
18191,추천,NNG
18192,드립니다,VV+EF
18193,안녕,IC
18194,하,VV
18195,세요,EP+EF
18196,여행,NNG
18197,전문,NNG
18198,블로거,NNP
18199,쭈니,NNP
18200,아빠,NNG
18201,입니다,VCP+EF
18202,방학,NNG
18203,을,JKO
18204,맞,VV
18205,아서,EC
18206,친구,NNG
18207,분,NNB
18208,들,XSN
18209,과,JC
18210,전주,NNG
18211,여행,NNG
18212,을,JKO
18213,준비,NNG
18214,하,XSV
18215,고,EC
18216,계시,VX
18217,네요,EF
18218,전,NP+JX
18219,주,VX
18220,는,ETM
18221,한옥마을,NNP
18222,을,JKO
18223,중심,NNG
18224,으로,JKB
18225,가,VV
18226,볼,EC+VX+ETM
18227,만,NNB
18228,한,XSA+ETM
18229,곳,NNG
18230,이,JKS
18231,많,VA
18232,죠,EF
18233,터미널,NNG
18234,에서,JKB
18235,버스,NNG
18236,를,JKO
18237,타,VV
18238,고,EC
18239,한옥,NNG
18240,마을,NNG
18241,에,JKB
18242,전주,NNG
18243,여행,NNG
18244,순서,NNG
18245,좀,MAG
18246,알려,VV+EC
18247,주,VX
18248,세요,EP+EF
18249,~,SY
18250,전주,NNG
18251,여행,NNG
18252,을,JKO
18253,하,VV
18254,려고,EC
18255,하,VV
18256,는데요,EC
18257,덕진,NNP
18258,공원,NNG
18259,전주,NNP
18260,동물원,NNG
18261,한옥,NNG
18262,마을,NNG
18263,남부,NNG
18264,시장,NNG
18265,을,JKO
18266,가,VV
18267,려고,EC
18268,합니다,VX+EF
18269,전주,NNG
18270,시외버스,NNG
18271,공용,NNG
18272,터미널,NNG
18273,에서,JKB
18274,가까운,VA+ETM
18275,순서,NNG
18276,가,JKS
18277,어떻게,MAG
18278,될까요,VV+EF
18279,그리고,MAJ
18280,근처,NNG
18281,에,JKB
18282,가까운,VA+ETM
18283,바닷가,NNG
18284,는,JX
18285,어디,NP
18286,인가요,VCP+EC
18287,또,MAG
18288,이,MM
18289,외,NNB
18290,에,JKB
18291,구경,NNG
18292,할,XSV+ETM
18293,좋,VA
18294,은,ETM
18295,곳,NNG
18296,도,JX
18297,전주,NNG
18298,여행,NNG
18299,비용,NNG
18300,안녕,NNG
18301,하,XSV
18302,세요,EP+EF
18303,전,NP+JX
18304,주로,MAG
18305,여행,NNG
18306,가,VV
18307,려는,ETM
18308,학생,NNG
18309,입니다,VCP+EF
18310,수원,NNP
18311,살,VV
18312,고,EC
18313,있,VX
18314,고요,EC
18315,2,SN
18316,박,NNBC
18317,3,SN
18318,일,NNBC
18319,3,SN
18320,박,NNBC
18321,으로,JKB
18322,3,SN
18323,4,SN
18324,명,NNBC
18325,이,XSN
18326,서,JKS
18327,가려,VV+EC
18328,하,VV
18329,는데,EC
18330,비용,NNG
18331,이,JKS
18332,어느,MM
18333,정도,NNG
18334,나올까요,VV+EF
18335,수원,NNP
18336,에서,JKB
18337,전주,NNP
18338,까지,JX
18339,는,JX
18340,자가용,NNG
18341,으로,JKB
18342,도,JX
18343,2,SN
18344,시간,NNBC
18345,정도,NNG
18346,걸리,VV
18347,는,ETM
18348,코스,NNG
18349,인데요,VCP+EF
18350,대중교통,NNG
18351,으로,JKB
18352,간다,VV+EC
18353,라면,NNG
18354,조금,MAG
18355,더,MAG
18356,전주,NNG
18357,여행,NNG
18358,음식점,NNG
18359,25,SN
18360,일,NNBC
18361,날,NNG
18362,전주,NNG
18363,여행,NNG
18364,을,JKO
18365,가,VV
18366,는데,EC
18367,전주,NNP
18368,동물원,NNP
18369,이랑,JC
18370,레일바이크,NNP
18371,아중,NNG
18372,저,MM
18373,수지,NNG
18374,오,NR
18375,목대,NNG
18376,주변,NNG
18377,에,JKB
18378,맛집,NNG
18379,이나,JC
18380,음식,NNG
18381,먹,VV
18382,을,ETM
18383,만,NNB
18384,한,XSA+ETM
18385,거,NNB
18386,있,VA
18387,으면,EC
18388,추천,NNG
18389,해,XSV+EC
18390,주,VX
18391,세여,EP+EF
18392,내공,NNP
18393,100,SN
18394,드려,VV+EC
18395,여,NNG
18396,추가,NNG
18397,로,JKB
18398,터미널,NNG
18399,쪽,NNB
18400,에,JKB
18401,도,JX
18402,알려,VV+EC
18403,주,VX
18404,시,EP
18405,면,EC
18406,고맙,VA
18407,습니다,EF
18408,답변,NNG
18409,한옥,NNG
18410,마을,NNG
18411,에,JKB
18412,에루화,IC
18413,떡갈비,NNG
18414,중,NNG
18415,2,SN
18416,여학생,NNG
18417,친구,NNG
18418,와,JC
18419,전주,NNG
18420,여행,NNG
18421,안녕,NNG
18422,하,XSV
18423,세요,EP+EF
18424,중,NNB
18425,2,SN
18426,15,SN
18427,살,NNBC
18428,여학생,NNG
18429,입니다,VCP+EF
18430,친한,VA+ETM
18431,친구,NNG
18432,와,JC
18433,둘,NR
18434,이,XSN
18435,서,JKS
18436,전주,NNG
18437,여행,NNG
18438,을,JKO
18439,가,VV
18440,기,ETN
18441,로,JKB
18442,했,VV+EP
18443,는데,EC
18444,어디,NP
18445,로,JKB
18446,가,VV
18447,야,EC
18448,할지,VX+EC
18449,를,JKO
18450,몰라서,VV+EC
18451,너무,MAG
18452,막막,XR
18453,합니다,XSA+EF
18454,저희,NP
18455,둘,NR
18456,다,MAG
18457,일본,NNP
18458,애니,NNP
18459,를,JKO
18460,너무,MAG
18461,좋,VA
18462,아,EC
18463,하,VV
18464,는데,EC
18465,전주,NNG
18466,에,JKB
18467,오타쿠,NNP
18468,들,XSN
18469,이,JKS
18470,갈만,NNG
18471,할,XSV+ETM
18472,곳,NNB
18473,있,VV
18474,을까요,EC
18475,제발,MAG
18476,알려,VV+EC
18477,주,VX
18478,세요,EP+EF
18479,부모,NNG
18480,닝,NNP
18481,모시,VV
18482,고,EC
18483,전주,NNG
18484,여행,NNG
18485,부모,NNG
18486,님,XSN
18487,모시,VV
18488,고,EC
18489,전주,NNG
18490,여행,NNG
18491,가,VV
18492,려는데,EC
18493,명소,NNG
18494,식당,NNG
18495,추천,NNG
18496,부탁,NNG
18497,드립니다,VV+EC
18498,전주,NNG
18499,는,JX
18500,한옥마을,NNP
18501,로,JKB
18502,유명,XR
18503,한,XSA+ETM
18504,완산구,NNP
18505,가,JKS
18506,있,VA
18507,으며,EC
18508,덕진구,NNP
18509,또한,MAJ
18510,멋진,VA+ETM
18511,추억,NNG
18512,을,JKO
18513,가진,VV+ETM
18514,장소,NNG
18515,가,JKS
18516,많이,MAG
18517,2,SN
18518,박,NNBC
18519,3,SN
18520,일,NNBC
18521,전주,NNG
18522,여행,NNG
18523,이번,NNG
18524,주,NNG
18525,토,NNG
18526,월,NNG
18527,2,SN
18528,박,NNBC
18529,3,SN
18530,일,NNBC
18531,여자,NNG
18532,친구,NNG
18533,와,JC
18534,전주,NNG
18535,여행,NNG
18536,을,JKO
18537,가,VV
18538,는데,EC
18539,여행,NNG
18540,경로,NNG
18541,좀,MAG
18542,알려,VV+EC
18543,주,VX
18544,세요,EP+EF
18545,토요일,NNG
18546,엔,JKB+JX
18547,비,NNG
18548,가,JKS
18549,온다고,VV+EC
18550,하,VV
18551,는데,EC
18552,실내,NNG
18553,데이트,NNG
18554,가능,NNG
18555,한,XSA+ETM
18556,곳,NNG
18557,도,JX
18558,알려,VV+EC
18559,주,VX
18560,시,EP
18561,면,EC
18562,감사,NNG
18563,하,XSV
18564,겠,EP
18565,습니다,EF
18566,숙소,NNG
18567,는,JX
18568,전주,NNP
18569,한옥,NNG
18570,마을,NNG
18571,근처,NNG
18572,에,JKB
18573,잡,VV
18574,았,EP
18575,습니다,EF
18576,토,NNP
18577,한옥마을,NNP
18578,구경,NNG
18579,후,NNG
18580,전주,NNP
18581,1,SN
18582,박,NNBC
18583,2,SN
18584,일,NNBC
18585,여행,NNG
18586,저녁,NNG
18587,엔,JKB+JX
18588,전,MM
18589,주천,NNG
18590,산책,NNG
18591,길,NNG
18592,따라,VV+EC
18593,걷,VV
18594,거나,EC
18595,한옥,NNG
18596,마을,NNG
18597,근처,NNG
18598,에서,JKB
18599,야경,NNG
18600,즐기,VV
18601,시,EP
18602,는,ETM
18603,것,NNB
18604,도,JX
18605,너무,MAG
18606,좋,VA
18607,답니다,EF
18608,혹시,MAG
18609,일정,NNG
18610,이나,JC
18611,관심,NNG
18612,있,VA
18613,는,ETM
18614,테마,NNG
18615,사진,NNG
18616,카페,NNG
18617,체험,NNG
18618,등,NNB
18619,더,MAG
18620,알려,VV+EC
18621,주,VX
18622,시,EP
18623,면,EC
18624,맞춤,VV+EC
18625,추천,NNG
18626,도,JX
18627,해,VV+EC
18628,드릴,VX+ETM
18629,수,NNB
18630,있,VV
18631,어요,EF
18632,즐거운,VA+ETM
18633,전주,NNG
18634,여행,NNG
18635,되,XSV
18636,시,EP
18637,길,ETN+JKO
18638,바랄,VV+ETM
18639,게요,NNB+VCP+EC
18640,전주,NNG
18641,여행,NNG
18642,코스,NNG
18643,추천,NNG
18644,이,VCP
18645,요,EC
18646,~!,SY
18647,영화제,NNG
18648,기간,NNG
18649,일정,NNG
18650,으로,JKB
18651,2,SN
18652,박,NNBC
18653,3,SN
18654,일,NNBC
18655,전주,NNG
18656,여행,NNG
18657,좀,MAG
18658,가,VV
18659,볼까,EC+VX+EC
18660,해서,VV+EC
18661,요,MM
18662,여행,NNG
18663,코스,NNG
18664,추천,NNG
18665,좀,MAG
18666,해,VV+EC
18667,주,VX
18668,세요,EP+EF
18669,어차피,MAG
18670,주목적,NNG
18671,은,JX
18672,전주국,NNG
18673,제,XSN
18674,영화제,NNG
18675,니까,VCP+EC
18676,많,VA
18677,은,ETM
18678,곳,NNG
18679,을,JKO
18680,둘러보,VV
18681,지,EC
18682,는,JX
18683,못,MAG
18684,할,VV+ETM
18685,거,NNB
18686,에요,VCP+EF
18687,그냥,MAG
18688,전주,NNG
18689,하,XSV
18690,면,EC
18691,꼭,MAG
18692,가,VV
18693,볼,EC+VX+ETM
18694,만,NNB
18695,한,XSA+ETM
18696,곳,NNG
18697,알짜배기,NNG
18698,만,JX
18699,추천,NNG
18700,해,XSV+EC
18701,주,VX
18702,세,VA
18703,욜,EC
18704,전주,NNG
18705,전주,NNG
18706,여행,NNG
18707,전,NNG
18708,주로,MAG
18709,커플,NNG
18710,여행,NNG
18711,가,VV
18712,려고,EC
18713,하,VV
18714,는데,EC
18715,추천,NNG
18716,좀,MAG
18717,해,VV+EC
18718,주,VX
18719,세요,EP+EF
18720,숙소,NNG
18721,는,JX
18722,잡,VV
18723,았,EP
18724,고,EC
18725,놀,VX+ETM
18726,거리,NNG
18727,랑,JKB
18728,맛집,NNG
18729,등등,NNB
18730,추천,NNG
18731,해,XSV+EC
18732,주,VX
18733,시,EP
18734,면,EC
18735,감사,NNG
18736,하,XSV
18737,겠,EP
18738,습니다,EF
18739,한옥마을,NNP
18740,은,JX
18741,갈,VV+ETM
18742,겁니다,NNB+VCP+EF
18743,답변,NNG
18744,이,JKS
18745,도움,NNG
18746,되,XSV
18747,셨,EP+EP
18748,으면,EC
18749,좋,VA
18750,겠,EP
18751,습니다,EF
18752,한옥마을,NNP
18753,전주,NNP
18754,한옥마을,NNP
18755,전주,NNP
18756,맛집,NNG
18757,전주,NNG
18758,놀,VV
18759,거리,EC
18760,전주,NNG
18761,여행,NNG
18762,추천,NNG
18763,추석,NNG
18764,전주,NNG
18765,여행,NNG
18766,16,SN
18767,18,SN
18768,일,NNBC
18769,전,NNG
18770,주로,MAG
18771,여행,NNG
18772,가,VV
18773,려고,EC
18774,하,VV
18775,는데,EC
18776,그때,NNG
18777,한옥마을,NNP
18778,같,VA
18779,은,ETM
18780,관광지,NNG
18781,들,XSN
18782,은,JX
18783,문,NNG
18784,닫,VV
18785,을까요,EC
18786,추석,NNG
18787,당일,NNG
18788,은,JX
18789,문,NNG
18790,을,JKO
18791,닫,VV
18792,습니다,EF
18793,전주,NNG
18794,에,JKB
18795,도,JX
18796,이벤트,NNG
18797,가,JKS
18798,진행,NNG
18799,중,NNB
18800,입니다,VCP+EC
18801,8,SN
18802,27,SN
18803,화,NNG
18804,10,SN
18805,13,SN
18806,일,NNBC
18807,한국,NNP
18808,관광공사,NNP
